"","RRA_Lepidoptera","RRA_Diptera","RRA_Araneae","RRA_Hymenoptera","RRA_Coleoptera","TreatmentB","TreatmentG","year","Ha","Doublebox","Type","Species","AdateSample","BroodID","WithinNestRep","SPY","Subplot","RingNumber"
"338",0.996829422954978,0,0,0,0,1,0,2024,5.08,0,"AM",0,45,2439,"2439_AM","C12024","C1","B5K0259"
"339",0.0171479057065981,0.0224488976346331,0.0124894582546886,0.359262680213646,0.00208826954740773,1,0,2024,5.08,0,"chick2",0,50,2439,"2439_chick2","C12024","C1",NA
"340",0.00188120087617575,0,0,0,0.997242623373277,1,0,2024,5.08,0,"AM",0,35,2440,"2440_AM","C12024","C1","B5K0907"
"341",0.23084837713965,0.125245533626415,0.285286689739033,0.181648115237115,0.0221681788420167,1,0,2024,5.08,0,"AF",0,40,2472,"2472_AF","C12024","C1","B5K1382"
"342",0.0043557168784029,0.499092558983666,0.0140350877192982,0.118088324258923,0.0337568058076225,1,0,2024,5.08,0,"AM",0,40,2472,"2472_AM","C12024","C1","B4P0182"
"343",0.0607175712971481,0,0,0.00213044109814555,0,1,0,2024,5.08,0,"chick1",0,40,2472,"2472_chick1","C12024","C1",NA
"344",0.963652709992294,0.00500899049576162,0.00295402003596198,0.00565116876444901,0.00333932699717442,1,0,2024,5.08,0,"AM",1,35,2442,"2442_AM","C12024","C1","C3F7534"
"345",0.838550445461112,0,0.115579099446183,0.00854803756320732,0,1,0,2024,5.08,0,"chick1",1,33,2442,"2442_chick1","C12024","C1",NA
"346",0.322823264901903,0,0.00101710339659003,0,0.669093439683092,1,0,2024,5.08,0,"chick2",1,36,2442,"2442_chick2","C12024","C1",NA
"347",0.519941083163381,0.101744844776796,0.0624291864944482,0.00396555631089961,0.297076818490823,1,0,2024,5.08,0,"AM",1,35,2444,"2444_AM","C12024","C1","C5H7087"
"348",0.236111111111111,0.0625,0.00694444444444444,0.0555555555555556,0.638888888888889,1,0,2024,5.08,0,"chick2",1,42,2458,"2458_chick2","C12024","C1",NA
"349",0.00543575347709583,0.986984815618221,0,0,0,1,0,2024,5.08,0,"AF",1,47,2459,"2459_AF","C12024","C1","C5H7542"
"350",0.010596467844052,0.984805064978341,0.00299900033322226,0,0,1,0,2024,5.08,0,"AF",1,38,2446,"2446_AF","C12024","C1","C5H8133"
"351",0.760104943838649,0,0.209559727801919,0.0110682954824957,0,1,1,2023,5.08,1,"AF",0,59,2030,"2030_AF","C12023","C1","B5G6338"
"352",0.780591142943609,0.00857459901139917,0.209724604055281,0,0,1,1,2023,5.08,1,"AM",0,59,2030,"2030_AM","C12023","C1","B5G6323"
"353",0.0622521808088818,0.820644990748084,0.0297383029341792,0.0869680148030663,0,1,1,2023,5.08,0,"chick2",0,60,2036,"2036_chick2","C12023","C1",NA
"354",0.880552391799544,0.030751708428246,0.0321753986332574,0,0.031748291571754,1,0,2024,5.08,0,"chick1",1,33,2425,"2425_chick1","C12024","C1",NA
"355",0.643405830633966,0.217769551133734,0.0882924571957427,0.0181397501156872,0.0019435446552522,1,1,2023,5.08,1,"AF",1,45,2034,"2034_AF","C12023","C1","C3F6873"
"356",0.701685219542362,0.0111317254174397,0.0636982065553494,0.218614718614719,0,1,1,2023,5.08,1,"AM",1,46,2034,"2034_AM","C12023","C1","C3F7416"
"357",0.230004399472063,0.00774307083150022,0.153893532776067,0.597800263968324,0.00395952485701716,1,0,2024,5.08,0,"AM",0,43,2426,"2426_AM","C12024","C1","B5G6586"
"358",0.00245713812429254,0,0,0,0,1,0,2024,5.08,0,"AM",0,35,2428,"2428_AM","C12024","C1","B5K0909"
"359",0.744439071566731,0.0101547388781431,0.114603481624758,0.030705996131528,0.00217601547388781,1,1,2023,5.08,0,"chick1",0,55,2036,"2036_chick1","C12023","C1",NA
"360",0.547082032860256,0.267004298922325,0.0166656851775514,0.0481125964313056,0.0368058418232142,1,0,2024,5.08,0,"chick2",0,39,2428,"2428_chick2","C12024","C1",NA
"361",0.102497272396654,0.00236392289974542,0.00339435083040369,0.887622742150564,0,1,1,2023,5.08,1,"chick2",0,53,2035,"2035_chick2","C12023","C1",NA
"362",0.0654160134075796,0.00405471157484998,0,0.124993242147375,0.00335189490187598,1,1,2023,5.08,0,"chick1",0,55,2036,"2036_chick1","C12023","C1",NA
"363",0.0369827609176414,0.00682102795022781,0,0.36178092776638,0.00442301031147585,1,0,2024,5.08,0,"chick1",0,39,2460,"2460_chick1","C12024","C1",NA
"364",0.176881520119225,0.00903502235469449,0.00624068554396423,0.754564083457526,0.026080476900149,1,0,2024,5.08,0,"chick2",0,44,2460,"2460_chick2","C12024","C1",NA
"365",0.0607602172049157,0.00217204915690197,0.0112603601028865,0.00262932266361818,0.00417262074878537,1,0,2024,5.08,0,"chick1",0,34,2440,"2440_chick1","C12024","C1",NA
"366",0.0912684435051466,0.878126100739697,0.00657508512386991,0.00493131384290243,0.00211342021838676,1,0,2024,5.08,0,"chick1",1,47,2459,"2459_chick1","C12024","C1",NA
"367",0.97125661512919,0.00622600394313583,0,0,0,1,1,2023,5.08,0,"chick2",1,51,2016,"2016_chick2","C12023","C1",NA
"368",0.34192037470726,0.00306680049068808,0.416917586706814,0.0151667224266756,0.216181554589049,1,0,2024,5.08,0,"AF",0,43,2426,"2426_AF","C12024","C1","B5K0991"
"369",0.795670789724072,0.00642245480494767,0.0202188392007612,0.0126070409134158,0.0156993339676499,1,0,2024,5.08,0,"chick1",0,40,2461,"2461_chick1","C12024","C1",NA
"370",0.0944133196559615,0.00812751518977353,0.34676083011126,0.0106920224098477,0.532865146374181,1,0,2024,5.08,0,"AM",0,39,2430,"2430_AM","C12024","C1","B5K1091"
"371",0.990810359231412,0.0050125313283208,0,0,0,1,0,2024,5.08,0,"AF",1,35,2442,"2442_AF","C12024","C1","CS87582"
"372",0.0193258426966292,0.0997752808988764,0.0476404494382022,0.772584269662921,0.0359550561797753,1,0,2024,5.08,0,"chick2",0,44,2445,"2445_chick2","C12024","C1",NA
"373",0.0112594771981442,0.793057598732602,0.10365508656784,0,0,1,0,2024,5.08,0,"chick1",1,37,2429,"2429_chick1","C12024","C1",NA
"374",0.516301579215486,0.100101884870097,0.0129903209373408,0.224656138563423,0.0425369332654101,1,0,2024,5.08,0,"chick2",0,39,2440,"2440_chick2","C12024","C1",NA
"375",0.981630518801437,0.00645659982721775,0.00313736188787341,0.00318283090074115,0,1,0,2024,5.08,0,"chick2",1,41,2429,"2429_chick2","C12024","C1",NA
"376",0.0169699806893323,0.851249341681784,0.0900579320030429,0.0196617707297092,0,1,1,2023,5.08,0,"chick2",0,60,2015,"2015_chick2","C12023","C1",NA
"377",0.964206889933788,0.029747624988005,0.00105556088667114,0.00489396411092985,0,1,1,2023,5.08,0,"chick2",1,51,2016,"2016_chick2","C12023","C1",NA
"378",0.520558464223386,0.290052356020942,0.0230366492146597,0,0,1,1,2023,5.08,0,"AF",1,47,2016,"2016_AF","C12023","C1","CS87512"
"379",0.192290197862179,0.630827837161701,0.0326358881055265,0.144246076870594,0,1,0,2024,5.08,0,"chick2",0,45,2461,"2461_chick2","C12024","C1",NA
"380",0.771590506553312,0.106340772228126,0.00318809776833156,0.0799858306765852,0.00949344668792065,1,0,2024,5.08,0,"chick2",1,36,2425,"2425_chick2","C12024","C1",NA
"381",0.641041931385006,0,0.013274928108072,0.333311041262623,0,1,1,2023,5.08,0,"chick1",1,47,2016,"2016_chick1","C12023","C1",NA
"382",0.170100283409636,0.197950730324831,0,0,0.631621975147155,1,0,2024,5.08,0,"chick2",1,40,2433,"2433_chick2","C12024","C1",NA
"383",0.483406142009519,0,0.269544239421008,0.0962378561648301,0.00495533676729478,1,0,2024,5.08,0,"chick1",0,38,2430,"2430_chick1","C12024","C1",NA
"384",0.989957280971296,0.00464663119238552,0,0.00247320692497939,0.0020235329386195,1,1,2023,5.08,0,"chick2",1,51,2016,"2016_chick2","C12023","C1",NA
"385",0.0280954748881154,0.137058677274988,0,0.810293386374938,0,1,0,2024,5.08,0,"chick2",0,43,2430,"2430_chick2","C12024","C1",NA
"386",0.684464179346943,0,0,0.0145665240699626,0.262576487789029,1,0,2024,5.08,0,"AF",1,36,2433,"2433_AF","C12024","C1","CS87902"
"387",0.32728620474407,0.0286750936329588,0.0323033707865169,0,0,1,0,2024,5.08,0,"chick1",1,36,2433,"2433_chick1","C12024","C1",NA
"388",0.402252842619815,0.260422939322022,0.0114767454216996,0.0113704792603875,0.0189507987673125,1,1,2023,5.08,0,"AM",1,47,2016,"2016_AM","C12023","C1","C5H7101"
"389",0.479285537087571,0.266980898040189,0.00669808980401885,0,0.00520962540312578,0,1,2024,5.77,0,"chick1",0,37,2466,"2466_chick1","C22024","C2",NA
"390",0.860288403419394,0.113375356186858,0,0.00423106812883171,0.00323806234349365,0,1,2024,5.77,0,"chick1",1,34,2464,"2464_chick1","C22024","C2",NA
"391",0.107841290176721,0.800821432608614,0,0.0913372772146652,0,0,1,2024,5.77,0,"chick1",0,37,2466,"2466_chick1","C22024","C2",NA
"392",0.90986138315504,0,0,0,0.042376073527196,0,1,2023,5.77,0,"AF",1,60,2042,"2042_AF","C22023","C2","C5H7461"
"393",0.847078378723948,0.0173251502365426,0.00281293952180028,0.118782764352385,0.0139368367216468,0,1,2024,5.77,0,"AM",1,35,2464,"2464_AM","C22024","C2","C5H7027"
"394",0.0907287294925601,0.0135062953071347,0.00679130103014117,0,0.309958031285769,0,1,2023,5.77,0,"AF",1,57,2006,"2006_AF","C22023","C2","C5A0963"
"395",0.369321449108683,0,0.0671842054820778,0.54130726471152,0.0015813686026452,0,1,2023,5.77,0,"AM",0,55,2054,"2054_AM","C22023","C2","B5K0550"
"396",0.85150021301199,0.12884182338263,0,0.0172844014363094,0,0,1,2024,5.77,0,"chick1",0,36,2468,"2468_chick1","C22024","C2",NA
"397",0.972952874101413,0.00840058390943895,0.00272674690830969,0,0.0143223069931418,0,1,2024,5.77,0,"AF",1,34,2464,"2464_AF","C22024","C2","C5H7503"
"398",0.0348086124401914,0,0,0.964832535885167,0,0,1,2024,5.77,0,"chick2",0,42,2466,"2466_chick2","C22024","C2",NA
"399",0.581307542621475,0,0.00229444396038454,0.0456274868577735,0.245941157677674,0,1,2023,5.77,0,"AF",0,55,2007,"2007_AF","C22023","C2","B5K0549"
"400",0.558258117453991,0.427616926503341,0.0049818309694057,0.00644707537217208,0,0,1,2024,5.77,0,"chick2",0,41,2488,"2488_chick2","C22024","C2",NA
"401",0.96120661693156,0,0.00875770353551735,0.0126500162179695,0.00434641582873824,0,1,2023,5.77,0,"chick1",1,55,2054,"2054_chick1","C22023","C2",NA
"402",0.596354391105749,0.274023959320865,0.086787899681117,0.0159441523743859,0.00323192277859174,0,1,2024,5.77,0,"AF",0,36,2488,"2488_AF","C22024","C2","B5G7284"
"403",0.0904298051817634,0.00381602731472183,0.0378087969471781,0,0,0,1,2024,5.77,0,"AF",0,36,2468,"2468_AF","C22024","C2","B5K0532"
"404",0.355377008652658,0.0335805521219613,0.0253399258343634,0.00370828182941904,0.226823238566131,0,1,2023,5.77,0,"chick1",0,55,2007,"2007_chick1","C22023","C2",NA
"405",0.0135496058888672,0,0.00195427008012507,0,0,0,1,2023,5.77,0,"chick1",1,57,2042,"2042_chick1","C22023","C2",NA
"406",0.0169883734055763,0.0726097753696806,0,0.277062873913534,0.631786883395417,0,1,2024,5.77,0,"AM",1,44,2479,"2479_AM","C22024","C2","C3F7525"
"407",0.0495931163287086,0.943503201707577,0.00363527214514408,0,0,0,1,2023,5.77,0,"AM",1,56,2040,"2040_AM","C22023","C2","C5H7429"
"408",0.539756782039289,0,0.0188026192703461,0.388119738072965,0.00972871842843779,0,1,2023,5.77,0,"AF",1,56,2053,"2053_AF","C22023","C2","C3M0335"
"409",0.610566680869195,0.125692373242437,0.00795341570799602,0.225394120153387,0,0,1,2024,5.77,0,"chick2",0,41,2468,"2468_chick2","C22024","C2",NA
"410",0.516646153846154,0.0392923076923077,0.2576,0,0.182430769230769,0,1,2023,5.77,0,"AF",1,56,2040,"2040_AF","C22023","C2","C5H7427"
"411",0.860887313352669,0.0478032012031367,0,0.00504887743044366,0,0,1,2023,5.77,0,"chick1",1,54,2019,"2019_chick1","C22023","C2",NA
"412",0.033274564823322,0.966278463410395,0,0,0,0,1,2023,5.77,0,"chick1",1,56,2040,"2040_chick1","C22023","C2",NA
"413",0.0069598633646456,0.992826643894108,0,0,0,0,1,2023,5.77,0,"chick1",1,56,2040,"2040_chick1","C22023","C2",NA
"414",0.771979056158242,0.00496218473015982,0.014202114917354,0.191745662366107,0.0088977105506314,0,1,2023,5.77,0,"AM",1,55,2019,"2019_AM","C22023","C2","C3M0258"
"415",0.92119369549564,0.00304024321945756,0.0499239939195136,0.0115209216737339,0.00112008960716857,0,1,2023,5.77,0,"AF",1,60,2055,"2055_AF","C22023","C2","C5H7471"
"416",0.130356758308808,0.0132797358409303,0.00925992391070275,0.795850979829158,0,0,1,2024,5.77,0,"chick1",1,44,2479,"2479_chick1","C22024","C2",NA
"417",0.115877160263583,0.00391644908616188,0,0.00223797090637822,0.0607360437647644,0,1,2023,5.77,0,"chick1",1,49,2022,"2022_chick1","C22023","C2",NA
"418",0.14243239779572,0.0110982955273613,0.00192233756247597,0.604587978982443,0.235294117647059,0,1,2024,5.77,0,"AF",0,38,2482,"2482_AF","C22024","C2","B5K0014"
"419",0.0378732702112163,0.941941525335553,0.00499427739049006,0.00208094891270419,0.0122775985849547,0,1,2023,5.77,0,"AM",1,40,2026,"2026_AM","C22023","C2","C5H7001"
"420",0.00232828870779977,0.993946449359721,0,0,0.00240589833139309,0,1,2023,5.77,0,"chick1",1,37,2026,"2026_chick1","C22023","C2",NA
"421",0.577635000764877,0.00367140890316659,0,0.413492427719137,0.0018357044515833,0,1,2023,5.77,0,"chick2",1,41,2026,"2026_chick2","C22023","C2",NA
"422",0.0756122010597165,0.0352284118573679,0.627523986825147,0.0254904768724044,0.00758986109122154,0,1,2023,5.77,0,"AF",1,43,2028,"2028_AF","C22023","C2","C5H7028"
"423",0.452648475120385,0.250171978903921,0.0947030497592295,0.0270580142169227,0,0,1,2023,5.77,0,"AM",1,43,2028,"2028_AM","C22023","C2","C5H7027"
"424",0.0321937321937322,0.955128205128205,0.00199430199430199,0,0,0,1,2023,5.77,0,"chick1",1,43,2028,"2028_chick1","C22023","C2",NA
"425",0.426277372262774,0.572810218978102,0,0,0,0,1,2023,5.77,0,"chick2",1,58,2019,"2019_chick2","C22023","C2",NA
"426",0.999288302277433,0,0,0,0,0,1,2023,5.77,0,"chick2",1,55,2046,"2046_chick2","C22023","C2",NA
"427",0.746810273405137,0.193040596520298,0.00828500414250207,0.0114333057166529,0.0323115161557581,0,1,2023,5.77,0,"chick2",1,53,2022,"2022_chick2","C22023","C2",NA
"428",0.519713656387665,0.39636563876652,0,0.0026431718061674,0,0,1,2024,5.77,0,"chick1",0,38,2482,"2482_chick1","C22024","C2",NA
"429",0.53651900941751,0.4,0.0227415416811999,0.00153470526682944,0,0,1,2024,5.77,0,"chick1",0,40,2483,"2483_chick1","C22024","C2",NA
"430",0.127947953374898,0.530631607481702,0,0.339455136893467,0,0,1,2024,5.77,0,"chick2",0,45,2483,"2483_chick2","C22024","C2",NA
"431",0.683168637615422,0.0285436578648955,0.276040822938604,0,0,0,1,2023,5.77,0,"AM",1,60,2055,"2055_AM","C22023","C2","C3F7448"
"432",0.00307270233196159,0.150754458161866,0,0.011440329218107,0,0,1,2023,5.77,0,"chick1",1,60,2055,"2055_chick1","C22023","C2",NA
"433",0.85295510139667,0,0.143178410794603,0,0,0,1,2023,5.77,0,"AF",0,55,2056,"2056_AF","C22023","C2","B5K0551"
"434",0.988108608046509,0.00482262007002709,0,0,0,0,1,2023,5.77,0,"chick1",0,55,2056,"2056_chick1","C22023","C2",NA
"435",0.452888121281904,0.374688159662253,0.0949913644214162,0.00710036461331798,0,0,1,2024,5.77,0,"AF",0,36,2489,"2489_AF","C22024","C2","B5G6708"
"436",0.291949856517142,0.00543724512913457,0.0207294970548256,0.659001661380456,0.00657000453103761,0,1,2024,5.77,0,"chick1",0,36,2489,"2489_chick1","C22024","C2",NA
"437",0.488969294939444,0.190612593597668,0,0.320317603899693,0,0,1,2023,5.77,0,"chick2",1,47,2028,"2028_chick2","C22023","C2",NA
"438",0.0014436958614052,0.0950651850555604,0.00275614664450083,0,0,0,1,2023,5.77,0,"chick2",1,57,2060,"2060_chick2","C22023","C2",NA
"439",0.216270873057145,0.0116137978852487,0,0.770439706477148,0,0,1,2024,5.77,0,"chick2",1,48,2479,"2479_chick2","C22024","C2",NA
"440",0.360154076610315,0.0189742492331835,0.505385548184607,0.0201868892217705,0.0479349454312005,0,1,2023,5.77,0,"AM",0,51,2023,"2023_AM","C22023","C2","B5G6304"
"441",0.0121842760583422,0.00346851654215582,0.913553895410886,0.0274813233724653,0.00720384204909285,0,1,2023,5.77,0,"AM",0,48,2024,"2024_AM","C22023","C2","B4P0994"
"442",0.713264495631454,0.00979613449827906,0.0026476039184538,0.227826317182949,0.00754567116759333,0,1,2023,5.77,0,"AF",1,37,2026,"2026_AF","C22023","C2","C5A0679"
"443",0.795779888806199,0.172569277240292,0.0193932495731734,0,0.00253907105021232,0,1,2023,5.77,0,"AF",1,58,2066,"2066_AF","C22023","C2","C5H7355"
"444",0.0471257659760724,0.848263787569303,0.0093376130726583,0.0946892325649256,0,0,1,2023,5.77,0,"chick2",1,61,2066,"2066_chick2","C22023","C2",NA
"445",0.82346703262429,0.00773501341151519,0.142661094130123,0,0.00542698521614372,0,1,2024,5.77,0,"chick2",0,50,2435,"2435_chick2","C22024","C2",NA
"446",0.188767123287671,0.526301369863014,0.0394520547945205,0.0334246575342466,0.0961643835616438,0,1,2024,5.77,0,"chick1",0,33,2436,"2436_chick1","C22024","C2",NA
"447",0.00938566552901024,0.985674510508353,0,0.0028291719058739,0.00157176216992994,0,1,2024,5.77,0,"chick2",0,38,2436,"2436_chick2","C22024","C2",NA
"448",0.905213984327908,0.00904159132007233,0.0575647980711272,0,0.00135623869801085,0,1,2024,5.77,0,"chick1",0,39,2438,"2438_chick1","C22024","C2",NA
"449",0.51644266514155,0,0.016776284434277,0.0148698884758364,0.442569821751978,0,1,2024,5.77,0,"chick1",0,39,2438,"2438_chick1","C22024","C2",NA
"450",0.277781287510266,0.137374439320235,0.412376018699855,0.161001958430728,0,0,1,2024,5.77,0,"chick2",0,42,2438,"2438_chick2","C22024","C2",NA
"451",0.0453899487532837,0.00219628784290082,0.00297144825804229,0,0.00624434778863959,0,1,2023,5.77,0,"chick1",1,57,2042,"2042_chick1","C22023","C2",NA
"452",0.816943414476866,0,0.169756569401902,0.0121715299048847,0,0,1,2024,5.77,0,"chick2",0,37,2452,"2452_chick2","C22024","C2",NA
"453",0.38728077441954,0.602873304773851,0.00127807625855009,0,0,0,1,2024,5.77,0,"chick1",0,37,2455,"2455_chick1","C22024","C2",NA
"454",0.262508122157245,0.0544996751137102,0.0342755035737492,0.0182748538011696,0.52720922677063,0,1,2024,5.77,0,"AF",0,45,2456,"2456_AF","C22024","C2","B5K0667"
"455",0.262178434592228,0.382525998905309,0.0144362342638205,0.304050355774494,0,0,1,2024,5.77,0,"chick2",0,49,2456,"2456_chick2","C22024","C2",NA
"456",0.475196715703045,0.00595278823126924,0.5097502565857,0,0,0,1,2023,5.77,0,"AF",1,56,2044,"2044_AF","C22023","C2","C5A0924"
"457",0.216275499012941,0.0233603860495723,0.00252248300065804,0.00559333187102435,0.744900197411713,0,1,2023,5.77,0,"AM",1,56,2044,"2044_AM","C22023","C2","C5H7428"
"458",0.174279152845114,0.533618269966828,0.0590073998468997,0,0.0523730543505996,0,1,2023,5.77,0,"chick1",1,56,2044,"2044_chick1","C22023","C2",NA
"459",0.154929577464789,0.672143974960876,0.0221563297916152,0.0387118029816325,0,0,1,2023,5.77,0,"chick2",1,60,2044,"2044_chick2","C22023","C2",NA
"460",0.91805403930131,0.00361626637554585,0.00552674672489083,0,0.0642740174672489,0,1,2023,5.77,0,"AF",1,55,2046,"2046_AF","C22023","C2","C5A0452"
"461",0.183246788740093,0.0179010658649904,0.0464607816343263,0,0.00259633779721235,0,1,2023,5.77,0,"chick1",1,51,2046,"2046_chick1","C22023","C2",NA
"462",0.166539634146341,0.0310594512195122,0.0859375,0,0.0299161585365854,0,1,2023,5.77,0,"chick1",1,51,2046,"2046_chick1","C22023","C2",NA
"463",0.91086030173903,0.0104802487619486,0.0354716111942877,0.021651502936773,0,0,1,2023,5.77,0,"chick1",1,51,2046,"2046_chick1","C22023","C2",NA
"464",0.965416666666667,0.0084375,0,0.018125,0.00375,0,1,2023,5.77,0,"chick2",1,55,2046,"2046_chick2","C22023","C2",NA
"465",0,0.992874293238324,0,0,0,0,1,2023,5.77,0,"chick2",1,61,2042,"2042_chick2","C22023","C2",NA
"466",0.00288306622572713,0,0.00152632917832613,0,0.994233867548546,0,1,2023,5.77,0,"AM",1,54,2043,"2043_AM","C22023","C2","C5H7418"
"467",0.993897696679629,0,0.00287167215076279,0,0,0,1,2023,5.77,0,"chick1",1,54,2043,"2043_chick1","C22023","C2",NA
"468",0.0149122807017544,0.98134810710988,0,0,0,0,1,2023,5.77,0,"chick2",1,58,2043,"2043_chick2","C22023","C2",NA
"469",0.430577721034153,0.216406000638366,0.322055537823173,0.002872646026173,0.00766038940312799,0,1,2023,5.77,0,"AF",1,58,2064,"2064_AF","C22023","C2","C5A0627"
"470",0.0844751264755481,0.00115935919055649,0,0,0.876475548060708,0,1,2024,5.77,0,"AF",1,48,2434,"2434_AF","C22024","C2","C5A0962"
"471",0.0256707912302456,0.00564599108250007,0.964884046117722,0,0,0,1,2024,5.77,0,"AM",0,40,2435,"2435_AM","C22024","C2","B5K0015"
"472",0.813764018019745,0.117703441004505,0,0.0540592351193329,0.00421738713696923,0,1,2023,5.77,0,"AF",1,53,2060,"2060_AF","C22023","C2","C3F7445"
"473",0,0.998764822134387,0,0,0,0,1,2023,5.77,0,"chick1",1,53,2060,"2060_chick1","C22023","C2",NA
"474",0.860490409333597,0.00161492320875354,0.0534242963548876,0.0486124843451322,0.00326280403401226,0,1,2024,5.77,0,"chick1",0,33,2452,"2452_chick1","C22024","C2",NA
"475",0.784718545967884,0.0924651491088759,0.00794070937003706,0.0653785071466384,0.00997000176460208,0,1,2023,5.77,0,"AM",1,61,2059,"2059_AM","C22023","C2","C5H7843"
"476",0.959400605300066,0.0270908688270466,0.00989148889052927,0,0,0,1,2024,5.77,0,"chick2",0,37,2452,"2452_chick2","C22024","C2",NA
"477",0.881511866393202,0.0287723410489306,0.00445355991796074,0,0.0110753003222971,0,0,2023,5.62,0,"chick1",1,61,2068,"2068_chick1","D12023","D1",NA
"478",0.104039523394362,0.189479802383028,0.045335658238884,0.549840162743389,0,0,0,2023,5.62,0,"chick2",1,65,2068,"2068_chick2","D12023","D1",NA
"479",0.0492837653478854,0.942615961800819,0.00144952251023192,0,0,0,0,2023,5.62,0,"chick1",0,53,2071,"2071_chick1","D12023","D1",NA
"480",0.699300699300699,0,0.187039627039627,0.105174825174825,0,0,0,2023,5.62,0,"AF",0,54,2101,"2101_AF","D12023","D1","B5K0223"
"481",0.744504152418173,0.00227975899690604,0.235303696466374,0,0,0,0,2023,5.62,0,"chick1",0,53,2101,"2101_chick1","D12023","D1",NA
"482",0.0505394662123793,0.0467537384062086,0.661839863713799,0.0818663638084422,0,0,0,2023,5.62,0,"AM",1,64,2102,"2102_AM","D12023","D1","C5A0904"
"483",0.407296806024409,0.584367696702155,0.0050376525577772,0.00225915346663204,0,0,0,2023,5.62,0,"chick1",1,65,2102,"2102_chick1","D12023","D1",NA
"484",0.564059196617336,0.0116279069767442,0.0792811839323467,0.133403805496829,0.169344608879493,0,0,2023,5.62,0,"AM",1,56,2087,"2087_AM","D12023","D1","C3F5942"
"485",0.433241367778614,0.534737898169049,0.0317699189031017,0,0,0,0,2023,5.62,0,"chick1",1,54,2087,"2087_chick1","D12023","D1",NA
"486",0.12330358234503,0.87651302115173,0,0,0,0,0,2023,5.62,0,"chick1",1,54,2087,"2087_chick1","D12023","D1",NA
"487",0.0101694915254237,0,0.00203389830508475,0.00271186440677966,0,0,0,2023,5.62,0,"chick1",1,54,2087,"2087_chick1","D12023","D1",NA
"488",0.059878464502742,0.498246134084284,0.160812212835334,0.242873375821353,0.00306308976829208,0,0,2023,5.62,0,"chick2",0,60,2073,"2073_chick2","D12023","D1",NA
"489",0.250283125707814,0.484196437763822,0.235097292288685,0.00561103675486461,0.00828786162874498,0,0,2023,5.62,0,"AM",1,49,2074,"2074_AM","D12023","D1","C5H7209"
"490",0.762072205886811,0.219709600169754,0.00591106126284519,0.00536542483858256,0.00200066688896299,0,0,2023,5.62,0,"AM",0,66,2075,"2075_AM","D12023","D1","B5K1464"
"491",0.0798420648170231,0,0.913718631581737,0,0.00124546201340859,0,0,2023,5.62,0,"chick2",0,71,2075,"2075_chick2","D12023","D1",NA
"492",0.517488254157655,0.00984413453650533,0.117010962786188,0.354612573644567,0,0,0,2023,5.62,0,"AF",1,55,2077,"2077_AF","D12023","D1","CS87448"
"493",0.731133024753472,0.0503119339907426,0,0,0,0,0,2023,5.62,0,"chick1",1,54,2077,"2077_chick1","D12023","D1",NA
"494",0.0627948113207547,0.936674528301887,0,0,0,0,0,2023,5.62,0,"chick1",1,54,2077,"2077_chick1","D12023","D1",NA
"495",0.043610163064088,0.952597648843383,0,0.00364050056882821,0,0,0,2023,5.62,0,"chick2",1,58,2077,"2077_chick2","D12023","D1",NA
"496",0.879282843105978,0.027499521470044,0.084412684234033,0.00376443565367192,0,0,0,2023,5.62,0,"AF",1,54,2087,"2087_AF","D12023","D1","C3M0787"
"497",0.221090105573288,0.0807758409035109,0.337343481463295,0.0150994353056715,0,1,0,2024,5.62,0,"chick1",1,42,2757,"2757_chick1","D12024","D1",NA
"498",0.385187733860909,0.00279557868478775,0,0.61167261623156,0,1,0,2024,5.62,0,"AF",0,34,2726,"2726_AF","D12024","D1","B5K1207"
"499",0.0752545778346043,0.00269418694917576,0.0578108589433307,0.360473080962601,0,1,0,2024,5.62,0,"AM",0,34,2726,"2726_AM","D12024","D1","B5K0643"
"500",0.978595478595479,0,0.00625300625300625,0.00336700336700337,0.00468975468975469,1,0,2024,5.62,0,"chick1",0,34,2726,"2726_chick1","D12024","D1",NA
"501",0.826827325234017,0,0.172674765982872,0,0,0,0,2023,5.62,0,"chick2",1,58,2087,"2087_chick2","D12023","D1",NA
"502",0.0387755102040816,0.960586734693878,0,0,0,0,0,2023,5.62,0,"chick2",0,54,2089,"2089_chick2","D12023","D1",NA
"503",0.319032082653616,0.0477977161500816,0.511691136487221,0.00212071778140294,0.00108754758020663,0,0,2023,5.62,0,"chick2",0,54,2097,"2097_chick2","D12023","D1",NA
"504",0.0146619217081851,0.0488256227758007,0.0195017793594306,0.387615658362989,0.022491103202847,0,0,2023,5.62,0,"chick2",1,73,2098,"2098_chick2","D12023","D1",NA
"505",0.614973262032086,0.035650623885918,0.117647058823529,0.0035650623885918,0.0231729055258467,0,0,2023,5.62,0,"AM",1,54,2100,"2100_AM","D12023","D1","C5A0931"
"506",0.939056831922612,0.00411124546553809,0,0.00652962515114873,0.0362756952841596,0,0,2023,5.62,0,"chick2",1,58,2100,"2100_chick2","D12023","D1",NA
"507",0.163929566609356,0.00480227663484911,0.055433687081283,0.324361178632833,0.00260864409794273,1,0,2024,5.62,0,"AM",1,42,2755,"2755_AM","D12024","D1","C5H7040"
"508",0.88785194558684,0.0224612464409997,0.00521986713065486,0.0155014236001265,0,1,0,2024,5.62,0,"chick1",1,41,2755,"2755_chick1","D12024","D1",NA
